_Xx	"                    ,个人转租，合同10月份到期。桃园站南山站步行6分钟可达，该房为一房一厅的二居室，转租其中主卧，家具全齐，超大衣柜！伶包入住。,现住一女生，90后，科技园上班，无不良嗜好，作息规律。学府路吃货街，楼下就有生活超市，小吃简餐，步行10分钟内有南山市场、家乐福，十分便利。,急转急转急转，立即入住，接受短租,                  "	2020/3/8 0:35	"
    急转南山站和桃园站双地铁口，学府路荔芳村一房一...
"	https://www.douban.com/group/topic/166998495/	https://www.douban.com/group/topic/166998495/
Janet	"                    ,随时可看！南山大道 时代骄子大厦 04年住宅 （民水电，可做饭） 电梯房 40平米 25楼 朝南 带大阳台。现为大单间可隔成一房一厅，（4700/月。一年起租，押二付一。房东直租，无中介费。视租客情况可小刀。） 离桃园站400m 南山站600m 附近有人人乐 对面医院 ，背靠深大和科技园。   诚心租房加微信，duyashu中介勿扰，请勿互相浪费时间，谢谢。 ,                  "	2019/12/20 22:22	"
    南山中心 房东直租 电梯房 4700 无中介费
"	https://www.douban.com/group/topic/161336401/	https://www.douban.com/group/topic/161336401/
南，行	"                    , 自己的房子原先自住，家居家电都是仔细挑选，精心爱护的，无中介费用，可随时看房，有意请联系18603026723,1、位置：南山区友邻公寓，区政府对面，深大隔壁，1号线桃园地铁站步行600米，深圳大学、桂庙新村、南山区政府等多个公交车站步行100米以内,2、中高楼层，东朝向，采光通风好，噪音小,3、家具家电齐全（空调全新，电视，冰箱，洗衣机，热水器运行良好），隐藏式衣柜、书柜轻松容纳大量家用物品，1.2米品牌储物床，舒适沙发4、绿色环境：步行300米荔香公园、深圳大学,5、生活便利：便利店、川菜、途虎养车、健身房、南山医院步行5min可达；10min可覆盖人人乐、南山文体中心，轻松徒步去海岸城、软件园（免堵车） ,随时可以入住，最多长住2人，不在家中抽烟，爱干净，好沟通,                  "	2019/11/25 15:55	"
    业主直租，4400带走南山桃园精装修
"	https://www.douban.com/group/topic/159027384/	https://www.douban.com/group/topic/159027384/
wantnon	"                    ,  ,电梯小区的独卫主卧出租，月租3400，水电网煤气均摊。4月初左右腾房。,房间面积应该在25+平方米，大床，学习桌，书架，还有个四门大衣柜，储物空间足够。房间朝向南，整面都是窗，8楼，无遮挡，所以阳光很足。,卫生间淋浴，单独用的洗衣机，卫生间有好几扇窗户，很通风，晾衣物干的快，楼下还有专门的晾被子的地方。有厨房可做饭，客厅有餐桌。每月网费40，管理费60包括免费修家电和公共区保洁。,交通：地铁9号线深大南站，11号线南山站，公交站3个，后海立交，桂庙新村，桂庙村口。,购物餐饮休闲：附近有好几个超市，华城百货，学府人人乐，永辉和家乐福，小区楼下走几步就有钱大妈和百果园。,因为紧邻深大，好吃的特别多，桂庙美食街有各种小吃。过一条街就是腾讯滨海大厦，软件园基地，附近也有一些简餐店。另外，学府路那边也有很多美食可选，烧烤和火锅还有一些特色菜都不错。,想要休闲逛街还可以去后海海岸城，散步到茂业百货和海雅百货也就十多分钟，逛吃逛吃一步到位。商场旁边是南山书城，没事可以去看看书。,附近的电影院至少有4家，我经常比对价格，哪个便宜去哪里，看个夜场也方便，走夜路很安全。,如有想要知道更多详细信息，请加微信，xiaofutou111111。豆油回复慢，见谅。, ,                  "	2020/3/18 20:20	"
    【出租/南山/单间】创世纪滨海花园，独卫主卧，3400元
"	https://www.douban.com/group/topic/168186810/	https://www.douban.com/group/topic/168186810/
_____D。	"                    , ,随时可以入住！可短租,麒麟新村公寓两室一厅（次卧）招个靠谱童鞋！本人男，IT行业，,该房步行至科兴科学园20分钟不到，附近也有多路公交，地铁的话2站公交可到深大。,房子内部情况下面会上图。,房租押二付一，出租次卧1650，水电网平摊（网费一人40，冬天水电一人差不多50-60）。公寓同样房型的房子一直在微涨。房东人好，一直住了一年半还没涨过??。这是之前的帖子，房子图片---》,房子图片链接,有意者联系微信17600803844，上班族，所以看房工作日晚上，周末的话可以微信约时间。,                  "	2019/12/2 14:23	"
    （招合租）南山区南头马家龙麒麟新村，临近科技园...
"	https://www.douban.com/group/topic/159660782/	https://www.douban.com/group/topic/159660782/
OWENSEC	"                    ,房间本身，月租1700，管理费每月150，100M电信宽带免费用，水不要钱，电1.5元一度。面积大概14平左右，卫生间占两平左右。有大窗户朝南，光线很好。详情见图（阴天下午拍的，看着可能有点暗）。公共交通方面，小区门口就是公交站（桃源文体中心），500米范围内还有超多其他公交站点，距离茶光、珠光、西丽等地铁站都非常近（600米左右）。在交通上，非常方便。若是女生，附近有天虹、益田假日广场、366大街等很多可以逛街的地方，还有一家华润万家，各种美食店就更多了，100米就可以到大沙河生态长廊上散步，生活也是非常方便。若是男生，周边打篮球的地方也很多，深职院、大学城、深大丽湖校区等。不喜欢打篮球的话，也可以去生态长廊上跑步，绝对可以拥有健康好身体。,PS:若有需要，有一辆去年11月买的山地车，可以500便宜出。,微信:LZ05060915,                  "	2020/2/9 17:28	"
    [南山 丽珠花园 可短租] 低价超值单间独卫转租，可...
"	https://www.douban.com/group/topic/164719615/	https://www.douban.com/group/topic/164719615/
睡午觉	"                    , 1、小区房，很安静，没有人员杂乱，24小时物业，很安全，周围配套肥肠齐全：美食城，华润万家，美宜家，喜士多，乐购……,2、三室两厅一厨一卫，有两个超大的阳台！通风！透光！宽敞！明亮！就像自己家的房子一样！完全感受不到深圳隔板出租房的压抑和拥挤。,3、家里热水器 空调 洗衣机 冰箱 微波炉 吹风机 卷发棒 什么都有！而且都是新的！客厅一整面墙是炒鸡无敌大的镜子！,4、过马路就是科兴科学园，步行5分钟不能再多了！公交车15分钟到腾讯，康佳，创维，中兴。软件产业基地25分钟。楼下就是科苑北公交站和科华路公交站，深大地铁站步行12分钟。现在在修科兴地铁站，开通后地铁公交双便利！！！,开始放图！,公共区域（虽然是老装修但是很干净整齐～而且家电都是新的～）,客厅,餐厅,卫生间,大阳台，对面就是科兴！,啦啦啦啦下面是主卧！！！,可温馨可清新,主卧全景图,大桌子，一人一个衣柜 ,上下卧室 ,保留隐私的床～,放包包和书的柜子～,目前两个次卧共住了3个小姐姐，由于房子合同7月底到期，所以现主卧可短租4个月，希望你作息规律，注意个人卫生，好相处，不计较，能换位思考互相理解～,最后说一下价钱，主卧床位1500/月，若整租2300元/月，押一付一，另加水电押金400元，每月1号交房租。因为是居民用电，所以就算是夏天用电高峰期每月水电网各种杂费平摊下来也就100块左右～,有意向可私信或者加vx：bailotus，备注租房，随时可看房，非诚勿扰，仅限女生，谢,                  "	2020/3/18 18:57	"
    [主卧整租/合租] 讯美广场/科兴科技园小区房主卧短...
"	https://www.douban.com/group/topic/168177923/	https://www.douban.com/group/topic/168177923/
liubowen954	"                    ,【房子概况】房子4室1厅2卫1厨，房子空间非常大，小区环境优美，绿化面积大，基本是住在天然氧吧，小区都是高素质人群，居住很惬意,【交通位置】周围交通便利，离大新地铁口走路5分钟，楼下也有公交站，到深大，科技园上班非常方便。楼下有大型超市人人乐，小区对面有钱大妈，餐饮外卖也都比较多。,【室友介绍】目前主卧为一对情侣，主卧有厕所不占用公共厕所，小次卧为一个妹子在住，小书房房东偶尔回来住(经常去香港)，现有大次卧转租，大家性格随和，容易相处，作息规律，都为高层次人群，交流方便。,希望合租室友为女生或情侣，也爱干净整洁，作息规律。,【房租】2200/月，其他公共费用室友一起平摊，小区物业和水电费都比较低。,【可入住时间】拎包入住,【联系】微信：langlang954,直接上图:,小区东门,小区内环境，天然氧吧,房间比较大，住着舒服,公共厨房，一般室友做饭比较少,餐厅,客厅,阳台，适合发呆喝茶,                  "	2020/3/17 23:01	"
    阳光棕榈园四室一厅一厨两卫一阳台，大次卧转租，...
"	https://www.douban.com/group/topic/168088558/	https://www.douban.com/group/topic/168088558/
Saskia	"                    ,由于工作调动原因，个人转租京光海景花园高楼层大次卧带独立阳台，可住2人，十分适合情侣，月租2850，可小刀,生活交通便利 ,楼下有公交站（南门一坊）多条公交线路,步行到南油地铁站 7分钟，直通腾讯深大科技园,楼下有个肉菜市场，对面有木屋烧烤，小吃街，附近有来福士，宝能太古城，花园城，海岸城，沃尔玛，盒马，均10-15分钟距离,                  "	2020/3/12 11:13	"
    九号线南油站大次卧带独立阳台2850近来福士腾讯阿...
"	https://www.douban.com/group/topic/167445662/	https://www.douban.com/group/topic/167445662/
一米	"                    ,荔园新村位于南山区潮州西街，隔马路就是欢乐谷，临近益田假日广场。七八分钟可到世界之窗地铁站，属于闹中取静，地理位置很好，公共交通非常便利。附近有ole，沃尔玛跟福伴超市。坐486，8分钟就到创意文化园了，走路半个钟。去高新园，科技园地铁只要两个站，到车公庙地铁只要四个站～地铁有一号线跟二号线。,房子在老小区，有24小时值班的门卫，房子是三房两厅一厨一卫，户型方正，89平。客厅大阳台朝向正南，冬暖夏凉，阳光充足。在8楼，楼梯房楼层不算太高，所以爬上来，也不会很累。,房子的家具家电齐全，冰箱，洗衣机，炉灶，抽烟机，热水器等～旁边的配套也很成熟。,主卧有一张1.8米的大床，三开门衣柜，两张书桌，两把椅子，两书架，一床头柜，衣帽架，床头立灯，都是宜家买的。有空调。主卧的窗也是朝南的哦～冬暖夏凉，通风透气，楼顶可晒被子～,中卧住着一设计师～小卧住的也是一位妹纸～都有稳定工作，很好相处，现招一好相处，爱干净，工作稳定正当的妹子～89平住三个人～刚刚好，不会觉得挤。因为临近欢乐谷，所以白天会听到那边的音乐，10点到21点这样吧～休息时间都很安静的～,费用：押二付一，另加水费，电费，天然气费，管理费，网费，保洁费（基本上一个月左右会找保洁阿姨来打扫公共区域）。冬天加起来每个月100多，夏天开空调后，差不多200多吧～,我的话，会在1月2号搬走～所以2号之后可以随时入住～,PS：上上一位住主卧的妹纸现在在美国，上一位住主卧的妹纸去了韩国留学，我自己住了三年多，是因为出国工作才退租，所以主卧的风水好像还蛮好哦～,有兴趣就联系中卧的设计师妹纸吧，周末可看房。,联系方式：电话微信同号：13392440228 江静,房子装修会比较简陋，但收拾得干净整洁～,有意思的就联系中卧的设计师妹纸吧～期待你的到来～嘻嘻～,洗手间,厨房,餐厅,客厅,小区内,小区门口,主卧-书桌,主卧-1.8大床、宜家书柜、立灯,                  "	2020/1/1 15:15	"
    南山区，深南大道旁，世界之窗地铁口，荔园新村小...
"	https://www.douban.com/group/topic/162254989/	https://www.douban.com/group/topic/162254989/
jialin	"                    ,欢迎随时来电（同微信）:15109509117【交通介绍】交通便利，门口有多路公交，步行可到地铁站。半小时到[科技园  深大 后海蛇口等地]早上可以多睡一会，房子已经收拾干净可以随时入住！【周边介绍】附近有商场，五星级酒店等。步行就到中州购物广场，出行十分便利。周边学校、银行、超市、菜市场、健生房、公园、小吃街等便民设施齐全。欢迎随时来电（同微信）:15109509117,                  "	2020/3/18 14:35	"
    [地铁口600米]转租??????〈单间1900〉随时可...
"	https://www.douban.com/group/topic/168148621/	https://www.douban.com/group/topic/168148621/
Derek	"                    ,求租要求：整租,一房一厅-有一只猫，厅跟房间隔开,地铁沿线不限哪个站-30分钟左右能到海上世界,预算-3000以内,有合适的请联系，谢谢！,                  "	2020/3/18 15:33	"
    求租-一房一厅-地铁沿线-30分钟到海上世界
"	https://www.douban.com/group/topic/168155508/	https://www.douban.com/group/topic/168155508/
占士	"                    ,换工作准备转租.深大a4出口，深南花园房子到六月到期。可以和房东续租房。小区合租房，楼下小区有超市篮球场，适合科技园上班。房东直租的，其他中介就不要打扰。周末可以或者视频看房间  微信18998401732,                  "	2020/3/17 22:50	"
    科技园，深大出口2180\月包水电费管理费网费  转租
"	https://www.douban.com/group/topic/168087386/	https://www.douban.com/group/topic/168087386/
诺	"                    ,采光好，南北通透，家电家私齐全，拎包就住，无中介费，单间，一房一厅，两房一厅有需要的微信15861373433,                  "	2020/3/1 9:11	"
    1180固，戍地铁站公寓
"	https://www.douban.com/group/topic/166290806/	https://www.douban.com/group/topic/166290806/
思莫????	"                    ,1号线 深大地铁口合租房出租：,交通情况：公交101、113、123、19、204、210、21、223、230、233路都在科技园下车，地铁乘坐1号线在深大地铁口A4出口出(公交地铁步行3分钟即可到达）,价格可以商量！,                  "	2020/3/18 22:42	"
    南山区地铁一号线深大地铁口出租
"	https://www.douban.com/group/topic/168203048/	https://www.douban.com/group/topic/168203048/
Alan	"                    , ,1.花园式小区，楼下有华润超市，旁边有美食广场、电影院和健身房等基础设施。,2.小区位置十分优越，深大就在马路对面，楼下就是深大A3地铁口，方便坐地铁。去广州的跨城巴士也在楼下可以坐。,3.平时步行去科兴科学园/腾讯大厦上班，大概10分钟可到，不用挤地铁公交。,4.腾讯，联想，中兴，德赛，TCL,创维，飞亚达，迈瑞，大族等公司均在此附近，高端的科技人才均在此汇集。,月租2450，押二付一，免管理费！免网络费！民用水电价格！欢迎联系手机/微信：15816884998，谢谢！,                  "	2020/3/10 17:37	"
    科技园深大地铁站深南花园合租房出租 价格 2450（...
"	https://www.douban.com/group/topic/167270166/	https://www.douban.com/group/topic/167270166/
L	"                    ,房东直租，不收任何中介费 看房费的，放心看房哦,联系方式 17666663725（VX同号）,需要看房的伙伴可以扫一扫下方二维码加管理员微信预约免费接送看房,复式  单间  一室一厅 两室一厅 三室一厅 等都有,需要查看小视频的宝宝可以加微信详细了解,加我微信后麻烦告知我你的要求及预算还有上班地点，我好为你匹配最佳房源哈～,房源距离地铁近，精装修电梯房，采光非常好，公寓24小时保安管理，安全可靠，只上架部分精品房型有需要了解的可加我微信了解,小单间1000-1500,大套间1680-1880,精装复式1500-1800,一房一厅1500-2280,两房一厅2380-3100,单间户型,双床户型 适合合租的宝宝,一房一厅,两房一厅,                  "	2020/2/26 20:02	"
    一号线 宝安沿线地铁口品牌公寓招租 拎包入住 无中...
"	https://www.douban.com/group/topic/165990825/	https://www.douban.com/group/topic/165990825/
风雨丶无殇	"                    ,求租一房一厅或者两房一厅，32200以内，南山附近。要求空房，什么家具我们都自己有,                  "	2020/3/18 22:54	"
    求租一房一厅，或者两房一厅，
"	https://www.douban.com/group/topic/168204399/	https://www.douban.com/group/topic/168204399/
屹涵	"                    ,11号线南山地铁站和1号线桃园地铁站两个地铁站中间高层愉康大厦两室一厅房东直租～没有中介费走远一点还能到9号线深大南站，这个房子地段是非常好的，楼下有人人乐～小郡肝～泰国菜，深圳大学～荔香公园如果有兴趣的可以在下面给我留言哈~这个房子比较大尤其是客厅总共有80平米，楼下有保安驻扎安全，这边去科技园上班是很省时间的，家具洗衣机冰箱空调电视都有，押二付一对了这里还有半年100M的长城宽带免费赠送,                  "	2020/3/17 18:46	"
    南山地铁站和桃园地铁站中间愉康大厦两室一厅高层...
"	https://www.douban.com/group/topic/168061534/	https://www.douban.com/group/topic/168061534/
皇嘉集团	"                    ,南头科技园 拎包入住,看房电话咨询：13922889362（微信同号）,1.久商大厦小区 桃园地铁口 一房一厅 拎包入住近腾讯大厦、深圳大学、科技园。楼下有2个公交站，配套完善，大型中山公园 月租3200,2.义学街小区 单间、一房一厅 拎包入住近腾讯大厦、深圳大学、科技园。楼下有2个公交站，配套完善，大型中山公园 月租2200----3000,                  "	2020/3/12 11:33	"
    单间  南头科技园 房东直租 精美装修 拎包入住
"	https://www.douban.com/group/topic/167448251/	https://www.douban.com/group/topic/167448251/
会发光的派大星	"                    ,1. 房屋情况：,位于三楼，步梯，40㎡一室一厅。厅出大阳台，采光非常棒。卧室有1.5m大床。明厨明卫，通风好，可做饭。,2. 电器家具：,电视机、空调、冰箱、洗衣机、电热水器、光纤入户；沙发、电视柜、1.5m床、大衣柜、梳妆桌，拎包入住！,3. 位置与交通：,南门是南头公交站，东门是南山公安分局，N多辆车，近深大、科技园、大冲,4. 商业/生活：,古城内有中山公园，南门1km左右荔香公园，卧室对面有个小公园,5、联系方式：vx：lalalabumianxi,                  "	2020/3/18 21:42	"
    【个人转租 大一房一厅一厨一卫】南山区/南头古城
"	https://www.douban.com/group/topic/168196429/	https://www.douban.com/group/topic/168196429/
逆流而上	"                    ,看到帖子证明房子还在，随时可入住。可以直接通过电话和微信联系看房。电话：13246600051  微信：LLL0218_    ,以下图片都是房间实拍?????????,1??号线和5??号线地铁口附近品牌公寓招租。主要分布在：洪.浪.北、灵.芝、翻.身、坪.州、固.戍、福.永等等。 房东直租 ???中介费和任何费用。南山直达半小时。拒绝排队迟到！,配置；精装公寓、拎包入住、配有独立厨房、独立卫生间、独立阳台、独立网络和智能配套设施。 管家1v1服务。电梯房、24小时监控。保安巡逻。房间大门密码锁 安全有保障！！,整租单间价格：1600-2800元,整租一房一厅：2300-3500元,整租两房一厅：3200-4500元,有需要看房的或者需要照片视频的可以直接联系电话：13246600051。 微信； LLL0218_,                  "	2020/3/11 13:18	"
    1??号线-5??号线地铁口附近。连锁品牌...
"	https://www.douban.com/group/topic/167349202/	https://www.douban.com/group/topic/167349202/
Alice	"                    ,我是房东直租，不是中介,【地址】：地铁1号线 高新园地铁站A出口100米处——大冲城市花园：城市逸家公寓（周边区域科技园、高新园、大冲、深大、讯美、科兴科学园、科苑、腾讯、软件基地、阿里巴巴等）地理位置优越，交通超级方便。,【一应俱全】：小区正对面就是23万平方米网红街万象天地：吃饭、逛街、看电影、健身，附近各种中西餐厅、便利店。,租房可加微信/电话：18822810272（随时看房、咨询）（需备注豆瓣租房）,【房子环境】：7室3厅6卫（复式）：一层住全男生，二层住全女生，男生与女生完全分开。敞亮的大客厅和双阳台，南北对流通风，房间宽敞舒适，部分房间有独卫有飘窗。房间是上下床铺的，有2人4人6人可供选择。,【2天一次】：家里整洁干净，卫生有阿姨专门打扫。,【全包】：水电、网络、天然气、物业、保洁费等全包，押一付一。 ,【拎包入住】：家私家电全齐：空调、冰箱、洗衣机、热水器、沙发、电视机、电脑桌、椅子、床、衣柜等。,【高速wifi】！！！500M电信光纤高速宽带免费提供上网。,租房可加微信/电话：18822810272（随时看房、咨询）（需备注豆瓣租房）,【小区环境】：高档小区，进出需要刷门禁卡、有保安24小时巡逻、小区全方位监控（安全舒适），小区里面有游泳池、篮球场、乒乓球台、慢跑道，让你的业余生活多姿多彩。,快递可以随时让快递员就放在家里大门口，小区全方位监控不用担心，租客们回家后都会相互帮忙拿进家里；小区楼下还有自助快递柜。,租房可加微信/电话：18822810272（随时看房、咨询）（需备注豆瓣租房）,【家里租客】：都是刚毕业的大学生和在职白领，高素质、非常热情和友善、气氛融洽，住的温馨舒适以外，你还可以交到很多好朋友。,租房可加微信/电话：18822810272（随时看房、咨询）（需备注豆瓣租房）,！！！以上所有图片均为房东我亲手拍摄，实景实拍，可以随时入住,租房可加微信/电话：18822810272（随时看房、咨询）（需备注豆瓣租房）,                  "	2019/12/31 13:45	"
    （科技园、高新园、大冲、深大）地铁口高档合租房...
"	https://www.douban.com/group/topic/162168369/	https://www.douban.com/group/topic/162168369/
花轰	"                    ,大点的一房一厅也可以,                  "	2020/3/17 0:40	"
    求整租两房一厅
"	https://www.douban.com/group/topic/167987436/	https://www.douban.com/group/topic/167987436/
豆友195303797	"                    ,固、戍单间整租、独门独卫、自己的房子、地铁直达深大、高新园、有厨房、可做饭、首次出租、家电家私都有、随时领包入住、单间1200起空间大、储物空间多、电话15013751450 微信同号（备注豆瓣看房有优惠）, ,                  "	2019/6/14 9:56	"
    （固、戍地铁站）全新品牌公寓，房东直租，单间120...
"	https://www.douban.com/group/topic/143186084/	https://www.douban.com/group/topic/143186084/
kk	"                    ,深南花园地理位置十分方便小区设施设备齐全，楼下有有篮球场，羽毛球场，健身器材，乒乓球台等等2分钟可到达地铁深大A4 出口楼下有公交站，近腾讯，中兴，科学科技园，深大北门，在科技园上班的可骑车，本人在科技园上班，上班骑车10分钟到达，下班可走路回家。因为工作变动，租约还有4个月到期，可租4个月或者重新跟房东签约。因本人工作变动，急转租!!电梯房，小区楼下设施齐全，独立单间卫生间，随时可以看房，微信/手机：19864989994，备注：看房,小区楼下,从门的角度看房间,超大衣柜,窗外风景,                  "	2020/3/3 11:48	"
    深南花园2100 急转，随时看房随时入住
"	https://www.douban.com/group/topic/166502610/	https://www.douban.com/group/topic/166502610/
古拉	"                    , ,合同今年8月初到期，临时有变动离开深圳，急转租。这4个月租金只要7500元。（若要长住的后面跟业主重新签，价格我不知道）近百平大三房。小区超级高端。科技园尽收眼底。。有这周拍的视频，急转。,坐标：前海东岸花园（在科技园北边）,。到,腾讯仅需1站，到深大2站（详见后面地图）。押金可以很少很少。维护好房子就行。,楼下就是中山公园，适合跑步的小伙伴。阳台景观也是无敌公园一片绿。附近公交很多，地铁有点距离。,4月2号左右可以入住。家具全 拎包住。多余的被子可以送！厨房都有，可以做饭。微信：cherry881993。, 放上入住前的视频啊，现在有点点多个人物品。 ,                  "	2020/3/18 14:26	"
    （租4个月）（急转租-整租）科技园北区高端大三房...
"	https://www.douban.com/group/topic/168147435/	https://www.douban.com/group/topic/168147435/
小熊软糖	"                    ,价格：2350元位置：前海花园三期44栋，大新地铁站C出口，距离高新园、深大2-3个地铁站 面积：10平米，带超大阳台，可以晾衣服被子，光线好通风房子情况：房子配齐冰箱，微波炉，洗衣机，可以做饭周边环境：附近有人人乐、天虹超市购物方便；去文体中心和南山图书馆也很方便 室友情况：室友两位男生，爱干净，在科技园上班的社畜 想租的call我~,                  "	2020/3/12 11:16	"
    近深大、高新园，大新地铁站，前海花园小区卧室转租
"	https://www.douban.com/group/topic/167446110/	https://www.douban.com/group/topic/167446110/
Super	"                    ,首先，房子是转租，个人转租，租给有稳定工作，有合约精神，能按时交租的小伙伴。所以中介请勿扰。,位置：高新园地铁B出口，50米不到，大冲新城花园小区，电梯房，华润物业管理，安全放心，尤其是疫情期间的防疫服务非常到位。小区楼下就是商业街，奈雪和喜茶就在楼下，还有各种美食商家、水果超市等，生活所需的一应俱全。旁边就是万象天地，购物约会拍照打卡的网红推荐地，位置是相当优越。,房子及费用：每月租金4300元，压二付一，合同2年，中间不涨租，签约直接跟房东签约，没有中介费。小区物业费及水电燃气一起，平均每月300元左右。,签约：房子预计这个月底就会空出来，你们可以先过来看，如果不方便我可以拍视频给你们，小区是15年入伙的，出租也就才4年，房间里的设施都保养的很好，领包就可以入住，因为家私这些都是我自己的，需要能接手，冰箱，洗衣机，衣柜，床，沙发，鞋柜等，一起合计1000元即可。我住进来的时候买的，也就用了2年多，都是9成新的，保养的很好。,我个人因为疫情影响，无法再支撑，不得不搬，所以跟房东商量了转租，房东也同意的，所以，如果有看中的小伙伴可以联系我13249376431，微信同号，备注租房，谢谢！,这是现在住的样子，把家具变了一下位置，有了一房一厅的格局,这是刚住进来的样子,                  "	2020/3/18 13:30	"
    40平的独立大单间低价转租，高新园科技园步行上班...
"	https://www.douban.com/group/topic/168140579/	https://www.douban.com/group/topic/168140579/
hello台妹	"                    ,需要可以直接加我微信。我这边给分配到最好的房源给你 接着介绍一下房源详情啦～ ,1:公寓24小时监控保安轮班管理安全 ,2:家私家电齐全拎包入住 ,3:图片是我实拍的哦 有需求的伙伴可以加我微信看完整视频联系方式: ,扫码加我微信请备注豆瓣看房哦??,单间?,一房一厅??,可以加我微信了解更多房源哦??,                  "	2020/3/17 1:36	"
    【一号线直达】坪。洲地铁站，整租单间，一房一厅...
"	https://www.douban.com/group/topic/167990095/	https://www.douban.com/group/topic/167990095/
小橙儿0923	"                    ,因工作原因，急着搬走，现急转一间小区电梯房。直接与房东直签，免中介。,近9号线南油地铁站，小区电梯房大主卧，超大落地窗。适合在南山工作的上班族，步行至地铁站仅需五分钟，距离深大南，高新南地铁站乘车时间仅需10分钟！交通便利。有意者私聊联系，随时看房，非诚勿扰！,1.5大床,通风采光都特别好，15楼视野开阔,公共区域房东定时请人打扫,2个公用卫生间,小区电梯房，附近超市美食街应有尽有,                  "	2020/3/12 0:57	"
    南油生活区9号线电梯房大主卧个人急转租1800/??
"	https://www.douban.com/group/topic/167421526/	https://www.douban.com/group/topic/167421526/
晓晓晓晓敏啊	"                    ,小区位于南山区前海月亮湾花园4栋，5号线荔湾站。近海上世界，赤湾，水湾，花园城，登良，后海等；附近有2号线蛇口港地铁站或海上世界地铁站； 另有直达公交到深大，科技园，软件园产业基地，后海等，通勤时间在40分钟左右；目前室友住着一个小哥哥一个小姐姐，都是在科技园上班的白领，素质都比较高，大家比较注重个人空间，平时也不会互扰。个人诚心转租，有意向的可以call我~,                  "	2020/3/12 16:22	"
    【5号线】荔湾地铁站，月亮湾花园小区卧室转租
"	https://www.douban.com/group/topic/167481424/	https://www.douban.com/group/topic/167481424/
Dovah	"                    ,1：看房随时，直接加微信，我会尽快带您看房。本人也有其他单间，一房一厅，两房一厅，价格美丽，欢迎咨询，全部直租！vx在最下方2：户型好，精装修，家电齐全，宽敞明亮，布局大方，采光好。3：地理位置好。周边生活配套设施全，超市、公园、商场等足够满足您的日常生活需求。4：距离一号线宝体地铁站800米，出门就是公交站，地铁公交、四通八达、出行方便。5：房屋干净整洁，温馨舒适，窗明几净，等着您的入住。6、公寓绿化好。环境优美。宁静和谐，好环境总会给人带来好心情。,                  "	2020/3/16 14:20	"
    火爆招租！一号线  宝体地铁站  精装大隔断  稀有...
"	https://www.douban.com/group/topic/167920607/	https://www.douban.com/group/topic/167920607/
豆友212607772	"                    ,地铁一号线大新桃园站附近，周边配套设施完善，城中村小区房的一房两房三房的资源都有，有空房或者拎包入住，可做公司宿舍，有意向的可以联系电话15728534155。或者微信15109701274（备注免中介费）,                  "	2020/3/2 16:41	"
    一号线大新桃园地铁低价房源业主直租免中介费（中...
"	https://www.douban.com/group/topic/166434330/	https://www.douban.com/group/topic/166434330/
豆友206348317	"                    ,转租:南荔苑一房一厅（外带小阁楼，可放一米五的床），独立卫生间，厨房，阳台，地方通透，夏天基本不用开空调，挨阳光科创旁，小区环境好，带地下停车位，步行三百米可坐九号线，月底入住喜欢的朋友可私信了解，电话:13480420332，张先生,客厅,卧室,卧室,阳台,厕所,厨房,阁楼,阁楼,阁楼,                  "	2020/3/18 9:34	"
    转租
"	https://www.douban.com/group/topic/168110799/	https://www.douban.com/group/topic/168110799/
Amanda??	"                    ,【关于房子】两室一厅，妈湾地铁站小区房！（前海湾地铁站下面）地铁口200米不到！我自己下周去住！,房价平摊，2550?，没有任何管理费物业费网费！！！水电也很便宜！,因为没有中间商赚差价，所以这个价格已经是奔波了两周之后，在整个宝安区和南山区能看到的最好的房子了！,【关于我】95年女生，养猫（超可爱！！），正当工作，兴趣超广，可盐可甜！做饭好吃！在深大工作！有兴趣者可?v 373475052,                  "	2020/3/14 22:29	"
    5号线妈湾站地铁口超棒精装房！
"	https://www.douban.com/group/topic/167750754/	https://www.douban.com/group/topic/167750754/
envng	"                    ,转租一房一厅上铺床位，限女生。房子在三楼，通风采光很好，冰箱空调洗衣机热水器做饭工具等家电生活用品一应俱全，可直接拎包入住。,附近生活很方便，如果喜欢居家做饭的话，楼下对面就是福中福市场，新鲜的肉类蔬果一应俱全；休闲购物看电影有大仟里，壹方城等大型商城；吃饭也有美食夜宵大排档一条街；学习有宝安图书馆和西西弗里书店覔书店；运动有宝安体育馆，体育馆还经常有演唱会和各类赛事活动哦！,房租是1750（含网费和管理费）+ 水电平摊下来每月只需950-1050/人。4月份可入住，室友是个很好说话的潮州小姐姐，喜欢健身，偶尔做饭，平时比较少在家。房子照片在下面，有意愿的可先豆油了解一下。,客厅,客厅（冰箱旁边的箱子到时都会清空，有足够大的空间,客厅,房间,走廊,厨房,卫生间,有意者请联系电话/微信18320669921,                  "	2020/2/29 16:34	"
    坪洲A口300米/找合租室友/限女生/可拎包入住/月租9...
"	https://www.douban.com/group/topic/166231629/	https://www.douban.com/group/topic/166231629/
